Nome: CAMPO GRANDE
Codigo Estacao: A702
Latitude: -20.44722221
Longitude: -54.72249999
Altitude: 528.47
Situacao: Operante
Data Inicial: 2001-09-09
Data Final: 2025-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);
2021-09-15;.4;33.6;20.7;
2021-09-16;0;34.6;21.1;
2021-09-17;0;35.8;21.8;
2021-09-18;0;38;24.9;
2021-09-19;0;38.8;23.3;
2021-09-20;0;39.3;21.3;
2021-09-21;0;38.4;22.2;
2021-09-22;0;35.5;20.1;
2021-09-23;0;34.4;20.4;
2021-09-24;0;35.5;22.2;
2021-09-25;0;35.6;22.5;
2021-09-26;0;35.5;21.4;
2021-09-27;8.4;32.3;17.8;
2021-09-28;0;35.9;19.7;
2021-09-29;0;36.5;20.8;
2021-09-30;0;37.4;25.4;
2021-10-01;0;37.8;26.4;
2021-10-02;3.8;31.9;20.3;
2021-10-03;0;35.2;23.3;
2021-10-04;.6;31.1;21.1;
2021-10-05;.2;35.6;20.6;
2021-10-06;0;37;24;
2021-10-07;24.6;25.8;20.2;
2021-10-08;2.6;33.4;19.2;
2021-10-09;0;33.8;24.1;
2021-10-10;7.4;21.4;20;
2021-10-11;35.6;27.9;18.9;
2021-10-12;0;31.2;19.9;
2021-10-13;0;35;22.4;
2021-10-14;27.2;29.2;17.9;
2021-10-15;1.2;33.9;17.9;
2021-10-16;2;24.2;18.4;
2021-10-17;.2;30.3;19.4;
2021-10-18;2.8;27.3;20.3;
2021-10-19;.4;29.8;20.1;
2021-10-20;0;30.5;19;
2021-10-21;0;32.9;20.8;
2021-10-22;0;34.1;22.1;
2021-10-23;0;34.2;25.8;
2021-10-24;68.4;31.3;19.2;
2021-10-25;0;28.7;16.2;
2021-10-26;0;29.4;20.9;
2021-10-27;0;32.8;22.7;
2021-10-28;0;34.3;23.7;
2021-10-29;2.6;33.9;21;
2021-10-30;0;31.6;21.6;
2021-10-31;.2;30;21.8;
2021-11-01;0;32;21;
2021-11-02;0;32.6;22.3;
2021-11-03;0;33.1;23.7;
2021-11-04;0;33.3;22.2;
2021-11-05;0;32.7;23.8;
2021-11-06;5.6;31.8;22.3;
2021-11-07;47;29.7;21.4;
2021-11-08;5;32.1;23.5;
2021-11-09;1.2;33;23.7;
2021-11-10;0;31.4;25.8;
2021-11-11;32;29.3;22;
2021-11-12;0;30.3;23.5;
2021-11-13;0;31.4;23.6;
2021-11-14;0;31.4;23.8;
2021-11-15;29;29;24.2;
2021-11-16;.6;30.6;24.7;
2021-11-17;21.6;27.5;24;
2021-11-18;3.8;28.3;25;
2021-11-19;47.8;27.6;24.6;
2021-11-20;1.8;30.6;22.7;
2021-11-21;.2;32.6;24.7;
2021-11-22;0;32.5;22.6;
2021-11-23;0;33;24.1;
2021-11-24;2.2;31.8;24.1;
2021-11-25;0;31.8;24.9;
2021-11-26;.4;30.9;26.3;
2021-11-27;0;31.9;24.9;
2021-11-28;0;31.4;25.9;
2021-11-29;16.2;30;24.7;
2021-11-30;37.2;29.1;24.9;
2021-12-01;0;31.2;23.7;
2021-12-02;0;30.1;25.5;
2021-12-03;.2;31.7;25;
2021-12-04;23;31.5;25.4;
2021-12-05;0;31.9;25.3;
2021-12-06;0;31.4;24.9;
2021-12-07;0;31.1;24.2;
2021-12-08;0;30.7;23.2;
2021-12-09;0;30.6;23.8;
2021-12-10;0;31.5;23.5;
2021-12-11;0;32;24.6;
2021-12-12;0;28.6;25.9;
2021-12-13;7.6;28.1;24.8;
2021-12-14;32;28.9;25;
2021-12-15;.6;31.1;25.3;
2021-12-16;7.8;32;24.3;
2021-12-17;2.8;31.6;25.5;
2021-12-18;.4;30.1;25.1;
2021-12-19;1.2;31.4;25.7;
2021-12-20;2.6;32.2;23.3;
2021-12-21;0;31.5;21.1;
2021-12-22;0;32.3;24.2;
2021-12-23;0;31.6;24.6;
2021-12-24;6.8;30.4;24.7;
2021-12-25;7.8;31.6;23.3;
2021-12-26;0;32.1;22.1;
2021-12-27;0;32.3;24.3;
2021-12-28;0;32.6;24.9;
2021-12-29;0;31.6;25.9;
2021-12-30;55.8;30.8;21.6;
2021-12-31;.6;31.3;22.5;
2022-01-01;.6;31.7;22.3;
2022-01-02;0;31.7;24.8;
2022-01-03;0;31.9;25.2;
2022-01-04;35;31;23.3;
2022-01-05;0;31;22.9;
2022-01-06;0;30.8;24.1;
2022-01-07;0;31.9;23.8;
2022-01-08;0;31.1;24.1;
2022-01-09;0;30.1;24.2;
2022-01-10;10.6;30.5;22.6;
2022-01-11;25;30.7;22.4;
2022-01-12;0;29.7;23.3;
2022-01-13;1.4;30.3;23.6;
2022-01-14;.6;30.6;24.5;
2022-01-15;2;32.1;24;
2022-01-16;0;31.7;24.8;
2022-01-17;.2;31.7;24;
2022-01-18;0;31.3;24;
2022-01-19;10.8;30.5;24;
2022-01-20;2.4;30.3;24;
2022-01-21;0;31.7;23.9;
2022-01-22;.2;31.5;24.1;
2022-01-23;.2;32.5;24.2;
2022-01-24;0;32;24.8;
2022-01-25;0;31.3;24.4;
2022-01-26;16;31.1;23.7;
2022-01-27;0;29;25.8;
2022-01-28;.4;30;23.9;
2022-01-29;0;29.4;24.8;
2022-01-30;2.8;28.2;24.7;
2022-01-31;6.8;28.8;24.4;
2022-02-01;2.2;28.9;22.6;
2022-02-02;16.2;30.4;24.2;
2022-02-03;.2;29.1;24.3;
2022-02-04;.8;29.8;24.3;
2022-02-05;8;30.6;25.3;
2022-02-06;3;28.8;23.5;
2022-02-07;2;31.3;22.7;
2022-02-08;0;30.9;20.6;
2022-02-09;0;31.9;19.7;
2022-02-10;0;31.9;21;
2022-02-11;0;31.6;22.5;
2022-02-12;0;31.9;24.4;
2022-02-13;13.2;32.1;23;
2022-02-14;0;32.2;24.3;
2022-02-15;0;32.8;24.1;
2022-02-16;0;31.8;25.1;
2022-02-17;2.8;32.6;23.1;
2022-02-18;0;28.7;23.8;
2022-02-19;.4;31;22.2;
2022-02-20;0;31.4;23.5;
2022-02-21;0;31.1;24.4;
2022-02-22;0;31.8;24;
2022-02-23;12;31.6;23.6;
2022-02-24;3.6;31.7;25;
2022-02-25;0;32.8;24.7;
2022-02-26;0;32.1;25.5;
2022-02-27;8.8;32.5;23.3;
2022-02-28;0;32.3;25;
2022-03-01;3.4;29.7;25.9;
2022-03-02;4;28.9;24.7;
2022-03-03;.2;29.2;24.6;
2022-03-04;0;31.3;23.8;
2022-03-05;0;30.9;23.3;
2022-03-06;.2;32.4;23.5;
2022-03-07;2.6;31.5;23.8;
2022-03-08;0;32;23.7;
2022-03-09;0;31.8;24.4;
2022-03-10;0;31.4;24.7;
2022-03-11;0;30;24.4;
2022-03-12;106.2;28.5;23.3;
2022-03-13;.4;28.3;23.7;
2022-03-14;10.8;29.5;23.9;
2022-03-15;0;29.8;21.3;
2022-03-16;0;31.3;21.7;
2022-03-17;0;31.2;22;
2022-03-18;.6;31.1;24.2;
2022-03-19;0;30.2;23.8;
2022-03-20;12.4;30.6;23.1;
2022-03-21;0;30.8;23.5;
2022-03-22;0;30.8;24.3;
2022-03-23;0;31.9;25;
2022-03-24;0;30.5;24.1;
2022-03-25;5.6;26.9;23.1;
2022-03-26;27.2;27.2;21.5;
2022-03-27;.4;29;22.7;
2022-03-28;0;31.4;23.5;
2022-03-29;9.4;32.2;24.3;
2022-03-30;0;30.2;24.1;
2022-03-31;27.6;26.7;22.7;
2022-04-01;1.8;23.4;17.4;
2022-04-02;.2;28.1;19.3;
2022-04-03;0;31.6;21.9;
2022-04-04;0;32.2;23.6;
2022-04-05;4.8;31.9;23.4;
2022-04-06;.6;33.1;24.7;
2022-04-07;0;31.8;23.7;
2022-04-08;7.2;31.6;23.5;
2022-04-09;0;31.9;22.7;
2022-04-10;0;31.7;23.9;
2022-04-11;2;30.9;23.7;
2022-04-12;0;30.1;24;
2022-04-13;33.8;26.6;21.9;
2022-04-14;29.6;27.5;21.4;
2022-04-15;.4;29;18.5;
2022-04-16;0;28.5;19.2;
2022-04-17;0;28.8;18.5;
2022-04-18;0;29.5;19.7;
2022-04-19;0;31.3;20.5;
2022-04-20;0;31.9;22.2;
2022-04-21;0;31.4;21;
2022-04-22;0;30.8;22;
2022-04-23;3.8;26.4;20.7;
2022-04-24;5.8;31;20.4;
2022-04-25;0;31.4;23.7;
2022-04-26;0;32;23.5;
2022-04-27;0;31.1;23.2;
2022-04-28;0;30.6;22.5;
2022-04-29;0;32.6;22;
2022-04-30;0;31.3;22;
2022-05-01;0;31.4;21.9;
2022-05-02;0;31.5;22.4;
2022-05-03;0;25.8;22.2;
2022-05-04;12.6;21.6;11.5;
2022-05-05;0;24.6;13.9;
2022-05-06;.2;26.5;13.9;
2022-05-07;0;26.8;16.3;
2022-05-08;0;27.6;15.3;
2022-05-09;0;32;18.6;
2022-05-10;0;27.4;20.4;
2022-05-11;1;25;19;
2022-05-12;.2;25.7;14.9;
2022-05-13;0;29.5;16.2;
2022-05-14;0;29.9;21.2;
2022-05-15;32.4;21.1;18.6;
2022-05-16;9.2;18.6;13;
2022-05-17;null;16.7;8.2;
2022-05-18;null;16.5;8.7;
2022-05-19;null;17.8;7.1;
2022-05-20;null;22;8.5;
2022-05-21;0;25.3;11.8;
2022-05-22;0;25.9;13.4;
2022-05-23;0;27.9;15.2;
2022-05-24;0;29.6;18.5;
2022-05-25;0;29.8;19.6;
2022-05-26;0;30.1;20.8;
2022-05-27;0;28.8;20.7;
2022-05-28;0;29.8;19.9;
2022-05-29;0;29.5;20.8;
2022-05-30;.8;28.4;21.9;
2022-05-31;0;24.7;18.4;
2022-06-01;.8;26.2;17.7;
2022-06-02;0;25;18.9;
2022-06-03;0;25;15.4;
2022-06-04;0;28.1;15.7;
2022-06-05;0;30.9;19.3;
2022-06-06;0;30.5;21;
2022-06-07;0;29;19.7;
2022-06-08;0;27.8;20.9;
2022-06-09;59;22.5;18.2;
2022-06-10;13.2;20.3;18.4;
2022-06-11;.8;19.3;11.9;
2022-06-12;null;20.8;8.7;
2022-06-13;0;23.5;8.3;
2022-06-14;0;25.3;10;
2022-06-15;0;29.6;14.6;
2022-06-16;0;30.9;19.8;
2022-06-17;0;27.6;20.7;
2022-06-18;34.2;20.8;11.9;
2022-06-19;0;25.1;12.6;
2022-06-20;0;28.5;15.4;
2022-06-21;0;29.9;20.6;
2022-06-22;0;29.8;19.7;
2022-06-23;0;30.1;19.9;
2022-06-24;0;30.7;19;
2022-06-25;0;28.6;15.6;
2022-06-26;0;26.7;15.7;
2022-06-27;0;27.9;17.5;
2022-06-28;0;28.9;15.4;
2022-06-29;0;26.4;16.8;
2022-06-30;0;28.3;15.6;
2022-07-01;0;28.9;18.6;
2022-07-02;0;29.9;18.3;
2022-07-03;0;31.5;19.6;
2022-07-04;0;31.3;21.5;
2022-07-05;0;29.7;20.4;
2022-07-06;0;27.9;19.5;
2022-07-07;0;30;17.9;
2022-07-08;0;30.7;17;
2022-07-09;0;30.9;20.5;
2022-07-10;0;30.6;21.2;
2022-07-11;0;30.4;20.4;
2022-07-12;0;25.9;20.6;
2022-07-13;8.8;27.5;15.1;
2022-07-14;0;29.9;16.4;
2022-07-15;0;30.6;18.8;
2022-07-16;0;31.4;20.5;
2022-07-17;0;26.8;11.9;
2022-07-18;0;29.9;12.8;
2022-07-19;0;31.1;18.2;
2022-07-20;0;null;19.4;
2022-07-21;null;null;null;
2022-07-22;null;null;null;
2022-07-23;null;null;null;
2022-07-24;null;null;null;
2022-07-25;null;null;null;
2022-07-26;null;null;null;
2022-07-27;null;null;null;
2022-07-28;null;null;null;
2022-07-29;null;null;null;
2022-07-30;null;null;null;
2022-07-31;null;null;null;
2022-08-01;null;null;null;
2022-08-02;null;null;null;
2022-08-03;null;null;null;
2022-08-04;null;null;null;
2022-08-05;null;null;null;
2022-08-06;null;null;null;
2022-08-07;null;null;null;
2022-08-08;null;null;null;
2022-08-09;null;null;null;
2022-08-10;null;null;null;
2022-08-11;null;null;null;
2022-08-12;null;null;null;
2022-08-13;null;null;null;
2022-08-14;null;null;null;
2022-08-15;null;null;null;
2022-08-16;null;null;null;
2022-08-17;null;null;null;
2022-08-18;null;null;null;
2022-08-19;null;null;null;
2022-08-20;null;22.6;8.5;
2022-08-21;0;27.8;10.2;
2022-08-22;0;28.8;16.7;
2022-08-23;0;29.5;19.2;
2022-08-24;0;31.3;20;
2022-08-25;0;31.8;19.3;
2022-08-26;0;31.6;17.5;
2022-08-27;0;33.2;19;
2022-08-28;0;34.9;20;
2022-08-29;0;27.3;15;
2022-08-30;0;24.7;13.9;
2022-08-31;0;30.8;14.9;
2022-09-01;0;34.1;19.5;
2022-09-02;0;32.6;19.4;
2022-09-03;0;25.4;17.5;
2022-09-04;0;28.3;15.5;
2022-09-05;0;26.9;17.6;
2022-09-06;0;30.3;16.7;
2022-09-07;1;32.4;18;
2022-09-08;0;33.7;22.8;
2022-09-09;0;32.9;23.8;
2022-09-10;0;28.8;16.9;
2022-09-11;0;31.6;15.3;
2022-09-12;0;33.6;19.4;
2022-09-13;0;32.4;20;
2022-09-14;0;26.3;19.7;
2022-09-15;16.8;22.6;15.7;
2022-09-16;0;27.4;13.7;
2022-09-17;0;27.9;16.1;
2022-09-18;0;33.3;16.9;
2022-09-19;0;32.8;20.1;
2022-09-20;34.4;29.4;19.1;
2022-09-21;1.8;31;20.7;
2022-09-22;28.2;25;19;
2022-09-23;0;23.9;10.8;
2022-09-24;0;29.7;13.9;
2022-09-25;0;31.3;19.9;
2022-09-26;0;26.4;17.3;
2022-09-27;13;28.8;18.6;
2022-09-28;49.6;24.5;18.1;
2022-09-29;29.4;24.2;17.9;
2022-09-30;0;25.3;18.7;
2022-10-01;0;30.7;17.4;
2022-10-02;0;31.4;20.3;
2022-10-03;0;30.1;19.9;
2022-10-04;0;32.2;18.5;
2022-10-05;0;32.9;21.3;
2022-10-06;1.6;32.4;23;
2022-10-07;5.4;24.9;16.8;
2022-10-08;.2;30.4;15.6;
2022-10-09;0;28.7;20.1;
2022-10-10;0;27.1;18.2;
2022-10-11;0;25.8;19.7;
2022-10-12;1.6;25.7;18.5;
2022-10-13;15.2;28.8;18.1;
2022-10-14;6.8;30.1;19.6;
2022-10-15;0;27;20.2;
2022-10-16;0;33.8;20.1;
2022-10-17;0;34.6;22.6;
2022-10-18;31.2;25.4;19.1;
2022-10-19;5.8;31.3;19.6;
2022-10-20;0;32.2;22;
2022-10-21;31;28.7;19.3;
2022-10-22;0;29.9;18.1;
2022-10-23;0;31.3;17.2;
2022-10-24;0;33.1;18.8;
2022-10-25;0;34.1;19.9;
2022-10-26;0;34;23.8;
2022-10-27;2.2;28.7;18.5;
2022-10-28;9.2;32.7;18.8;
2022-10-29;0;31.3;22.3;
2022-10-30;0;31.3;22.6;
2022-10-31;0;27.6;23.5;
2022-11-01;5.4;20;9.8;
2022-11-02;0;23.3;9.5;
2022-11-03;0;24.4;12.3;
2022-11-04;0;26.8;14.1;
2022-11-05;0;28;14.5;
2022-11-06;0;29.1;15.4;
2022-11-07;0;30.3;14.9;
2022-11-08;0;31.2;18.5;
2022-11-09;0;33.1;19.7;
2022-11-10;0;35;20;
2022-11-11;15.4;29.6;18.3;
2022-11-12;0;31.3;20.2;
2022-11-13;0;31.7;22;
2022-11-14;52.4;27.6;16.4;
2022-11-15;1;29.1;18.2;
2022-11-16;.2;30.6;17;
2022-11-17;0;32.2;19.5;
2022-11-18;0;33.9;21.2;
2022-11-19;0;35.1;23.5;
2022-11-20;0;32.6;23;
2022-11-21;0;28.5;22.9;
2022-11-22;0;31.1;19.3;
2022-11-23;0;31;20.3;
2022-11-24;0;31.8;20.4;
2022-11-25;0;33.5;19;
2022-11-26;0;32.3;20.4;
2022-11-27;0;32.4;20.3;
2022-11-28;0;32.7;21.9;
2022-11-29;13.2;32.6;21.1;
2022-11-30;0;32.5;20;
2022-12-01;8;32.5;19.9;
2022-12-02;19.2;32;19.8;
2022-12-03;.2;31.2;20.8;
2022-12-04;0;29.6;20.7;
2022-12-05;4.6;29.8;20.7;
2022-12-06;1.8;31.8;21.7;
2022-12-07;3.4;32.9;22.3;
2022-12-08;0;34;23.3;
2022-12-09;0;33.3;24.5;
2022-12-10;0;31.6;22.8;
2022-12-11;.2;29.6;22.7;
2022-12-12;28;31;22.5;
2022-12-13;.2;31.5;23.3;
2022-12-14;0;34.3;20.6;
2022-12-15;0;34.5;22.9;
2022-12-16;.6;32.2;22.1;
2022-12-17;2.8;32.5;19.3;
2022-12-18;9.2;25.2;21.8;
2022-12-19;85;28.4;18.7;
2022-12-20;.2;31.2;20.8;
2022-12-21;0;32.1;20.2;
2022-12-22;0;31.6;21.7;
2022-12-23;0;32.7;21.4;
2022-12-24;0;31.7;22.2;
2022-12-25;0;30.9;20;
2022-12-26;0;31.6;20.3;
2022-12-27;0;33.7;21;
2022-12-28;0;31.5;23.7;
2022-12-29;12.4;31.6;20.7;
2022-12-30;0;33.4;21.1;
2022-12-31;2.8;31.9;22.2;
2023-01-01;2.6;31;22;
2023-01-02;.8;29.7;23.2;
2023-01-03;15;25.9;19.8;
2023-01-04;21.6;22.7;20.5;
2023-01-05;104;27.4;19.3;
2023-01-06;0;27.7;19.4;
2023-01-07;0;30;20.1;
2023-01-08;0;30.8;21;
2023-01-09;0;31.1;20;
2023-01-10;0;30.1;20.8;
2023-01-11;2.2;28.3;18.7;
2023-01-12;0;29.5;19.2;
2023-01-13;7;26.7;20.5;
2023-01-14;25.6;26.4;19.4;
2023-01-15;.4;29.8;19.1;
2023-01-16;.2;31.5;20.8;
2023-01-17;0;30.6;21;
2023-01-18;33.8;31.5;19.9;
2023-01-19;38.6;31.4;19.5;
2023-01-20;1;30;20.6;
2023-01-21;15;31.1;21.4;
2023-01-22;.2;29.5;21.9;
2023-01-23;14.6;25.7;20.3;
2023-01-24;20.8;29.5;19.5;
2023-01-25;.2;30.3;20.4;
2023-01-26;10.8;32;21.6;
2023-01-27;2.2;32;22.9;
2023-01-28;3.4;30.2;21.2;
2023-01-29;.2;30;22.6;
2023-01-30;1;28.5;22.1;
2023-01-31;7.4;27.5;21.4;
2023-02-01;24.2;28.8;20.4;
2023-02-02;0;31;22.3;
2023-02-03;0;27.9;22.5;
2023-02-04;26;27.4;19.2;
2023-02-05;0;30.8;19.2;
2023-02-06;0;31.5;20.4;
2023-02-07;39.4;28.6;20.9;
2023-02-08;4.6;31.4;20.4;
2023-02-09;7.8;31;21.7;
2023-02-10;2.2;27.4;20.8;
2023-02-11;18.4;28.8;19.2;
2023-02-12;.2;30;21;
2023-02-13;34.6;28.7;19.8;
2023-02-14;.2;31.8;20.6;
2023-02-15;0;28.7;22.2;
2023-02-16;0;29.6;21.3;
2023-02-17;6.8;26;18.2;
2023-02-18;2.6;28;16.6;
2023-02-19;0;27.9;16.2;
2023-02-20;25;28.1;20.6;
2023-02-21;15;27.6;19.7;
2023-02-22;8;30.4;19.7;
2023-02-23;0;30;20.1;
2023-02-24;.2;25;22.6;
2023-02-25;21.6;29.9;17.5;
2023-02-26;0;30.4;20.6;
2023-02-27;5.2;33.5;20.2;
2023-02-28;.2;33.6;21.4;
2023-03-01;0;31.7;21.4;
2023-03-02;5.4;30.7;20.8;
2023-03-03;15.8;28.4;19.8;
2023-03-04;.2;31.3;21;
2023-03-05;0;31.9;22.1;
2023-03-06;0;32.5;21.4;
2023-03-07;0;30.2;22.6;
2023-03-08;0;30.9;20.1;
2023-03-09;1.4;30.5;19.7;
2023-03-10;.6;30.9;19.3;
2023-03-11;0;29.4;20.3;
2023-03-12;79.2;28.3;17.7;
2023-03-13;.4;26.9;20.6;
2023-03-14;20.6;28;20;
2023-03-15;10.6;29.8;21.1;
2023-03-16;1.2;27.9;21.2;
2023-03-17;null;27.2;21.5;
2023-03-18;52;27.6;20.4;
2023-03-19;2;29.8;21.6;
2023-03-20;1.6;30.7;19.8;
2023-03-21;0;30.4;20;
2023-03-22;0;32.1;21.4;
2023-03-23;4.8;32.1;20.9;
2023-03-24;.2;28.9;20.7;
2023-03-25;0;32.1;20.2;
2023-03-26;0;33;21.7;
2023-03-27;0;32.4;21.6;
2023-03-28;0;33.3;21.3;
2023-03-29;0;33.2;22.5;
2023-03-30;0;32.7;21;
2023-03-31;0;32.7;20.3;
2023-04-01;19.6;32.1;19.1;
2023-04-02;0;33.1;20.2;
2023-04-03;0;31.5;21.2;
2023-04-04;0;32.5;22.6;
2023-04-05;9;26.5;20.9;
2023-04-06;4;29.2;20;
2023-04-07;9.4;26.5;18.4;
2023-04-08;1.2;27.2;19.9;
2023-04-09;0;29.9;18.8;
2023-04-10;0;31;19.6;
2023-04-11;0;30.9;21.2;
2023-04-12;0;30.6;21.1;
2023-04-13;0;30.4;20.6;
2023-04-14;16.8;27.6;18.7;
2023-04-15;.2;29.2;20.3;
2023-04-16;.2;31.6;21.6;
2023-04-17;0;29.7;21.4;
2023-04-18;3;25.4;22.1;
2023-04-19;32.8;25.2;17.1;
2023-04-20;0;25.7;14.3;
2023-04-21;0;26.7;15.4;
2023-04-22;0;29.3;16.7;
2023-04-23;0;30.3;17.5;
2023-04-24;.8;29;21.1;
2023-04-25;4;28.3;19.9;
2023-04-26;27.4;25;18;
2023-04-27;12.8;26.2;19.5;
2023-04-28;.2;27.1;16.3;
2023-04-29;0;29.9;17.3;
2023-04-30;0;30.8;20.5;
2023-05-01;0;29.2;21.8;
2023-05-02;0;29;20.7;
2023-05-03;0;28.4;19.9;
2023-05-04;0;30;19.4;
2023-05-05;0;30.7;21.1;
2023-05-06;0;30.7;20.4;
2023-05-07;0;30.4;19.9;
2023-05-08;0;30.6;20.5;
2023-05-09;0;28.3;21.4;
2023-05-10;15.4;29.3;18.6;
2023-05-11;0;26.8;16.7;
2023-05-12;0;25.2;13.2;
2023-05-13;0;26.5;13.4;
2023-05-14;0;28.8;13.7;
2023-05-15;0;27.8;15.2;
2023-05-16;0;27.4;13.3;
2023-05-17;0;28.2;14.8;
2023-05-18;0;29.8;16.8;
2023-05-19;0;30.1;15.3;
2023-05-20;0;29.6;15.9;
2023-05-21;0;29.1;15.4;
2023-05-22;0;28.5;20;
2023-05-23;0;29.7;19.9;
2023-05-24;0;29.4;17.6;
2023-05-25;0;30;19.2;
2023-05-26;0;30.2;21;
2023-05-27;0;30.7;19.8;
2023-05-28;2.6;24.1;17.5;
2023-05-29;25;24.2;17;
2023-05-30;1.8;21.3;18.8;
2023-05-31;18.4;22.3;16;
2023-06-01;0;24.9;16.3;
2023-06-02;0;27.1;16.8;
2023-06-03;0;28.6;16.9;
2023-06-04;0;30.1;16.9;
2023-06-05;0;29.5;15.5;
2023-06-06;0;27.4;12.8;
2023-06-07;0;28.9;15.9;
2023-06-08;0;28.9;16.4;
2023-06-09;0;29.5;15.5;
2023-06-10;0;30.7;19;
2023-06-11;0;30.3;16.1;
2023-06-12;5;23.6;15.8;
2023-06-13;19.4;14.3;9.9;
2023-06-14;42.8;8.9;7.2;
2023-06-15;10.2;15.3;7.2;
2023-06-16;.2;18.2;5.6;
2023-06-17;0;19.7;9.5;
2023-06-18;0;23.2;8.7;
2023-06-19;0;25.9;12.2;
2023-06-20;0;29.3;11.2;
2023-06-21;0;29.6;16.5;
2023-06-22;0;30;19;
2023-06-23;0;29.3;17.8;
2023-06-24;0;29.1;17;
2023-06-25;0;29.8;16.1;
2023-06-26;0;29.4;19.3;
2023-06-27;0;28.2;16.8;
2023-06-28;0;29.3;16;
2023-06-29;0;28.5;14.9;
2023-06-30;0;28.3;16.4;
2023-07-01;0;28.4;16.5;
2023-07-02;0;28.2;17.4;
2023-07-03;0;28;17.7;
2023-07-04;0;28.1;16.4;
2023-07-05;0;29.5;17.8;
2023-07-06;0;30.1;16.8;
2023-07-07;0;29.1;17.2;
2023-07-08;0;28.7;19.4;
2023-07-09;0;28.6;21.4;
2023-07-10;0;31.4;18.8;
2023-07-11;0;31.4;18.4;
2023-07-12;0;30.3;20;
2023-07-13;0;25.9;15.9;
2023-07-14;4.6;18.8;7.8;
2023-07-15;0;25.6;8.1;
2023-07-16;0;27.3;15.8;
2023-07-17;0;29;15.2;
2023-07-18;0;26.9;14.8;
2023-07-19;0;29.4;13.8;
2023-07-20;0;30.4;16.5;
2023-07-21;0;31.3;19.7;
2023-07-22;0;29.7;20.5;
2023-07-23;0;30.6;17.6;
2023-07-24;0;30.8;17.6;
2023-07-25;0;30.9;18.5;
2023-07-26;0;31.4;16.4;
2023-07-27;0;32.2;19.3;
2023-07-28;0;31.2;18;
2023-07-29;0;28.1;15.9;
2023-07-30;0;31.9;14.5;
2023-07-31;0;31.7;19.9;
2023-08-01;0;31.7;20;
2023-08-02;0;32.7;20.2;
2023-08-03;0;33.1;20.3;
2023-08-04;0;32.6;18.4;
2023-08-05;0;32.8;18.5;
2023-08-06;0;34.1;21.5;
2023-08-07;0;33.9;20.1;
2023-08-08;0;33.8;19.5;
2023-08-09;0;33.1;20;
2023-08-10;0;35.2;20;
2023-08-11;0;34.1;21.8;
2023-08-12;0;34;20.6;
2023-08-13;.2;23;17.5;
2023-08-14;0;26.1;17.7;
2023-08-15;0;31.4;20;
2023-08-16;0;33.3;22;
2023-08-17;0;33;21;
2023-08-18;0;33;21.8;
2023-08-19;19;27;16.2;
2023-08-20;0;28.3;15.7;
2023-08-21;15.4;29.9;17.5;
2023-08-22;0;33.8;21.5;
2023-08-23;0;34.1;21.4;
2023-08-24;0;33.7;24.8;
2023-08-25;0;33.6;21.2;
2023-08-26;2.4;26.3;18.9;
2023-08-27;.8;22.3;17.8;
2023-08-28;0;26.8;15.1;
2023-08-29;0;30.9;17.1;
2023-08-30;0;33.3;20.9;
2023-08-31;0;32.3;20.6;
2023-09-01;9.2;33.4;18.7;
2023-09-02;0;33.3;24.3;
2023-09-03;0;33.6;24.2;
2023-09-04;0;33.7;25.7;
2023-09-05;0;29.6;16.2;
2023-09-06;0;34.1;19.2;
2023-09-07;0;33.8;23.1;
2023-09-08;0;32.5;24.1;
2023-09-09;41;26.4;20;
2023-09-10;2.8;32;16.5;
2023-09-11;0;35.2;22.4;
2023-09-12;0;33.3;24.1;
2023-09-13;.2;31.1;22.9;
2023-09-14;7.4;22.8;11.9;
2023-09-15;0;29.5;12.9;
2023-09-16;0;33.2;19.3;
2023-09-17;0;34.9;22.9;
2023-09-18;0;31.7;22.1;
2023-09-19;0;34.1;21.1;
2023-09-20;0;36;21.2;
2023-09-21;.8;35.9;23;
2023-09-22;0;37.6;23.4;
2023-09-23;0;37.3;24;
2023-09-24;0;37.3;23.6;
2023-09-25;0;36.7;24.8;
2023-09-26;0;36.8;27;
2023-09-27;0;32.9;24.7;
2023-09-28;0;31.5;16;
2023-09-29;0;35.5;19.3;
2023-09-30;2.8;33.5;21.6;
2023-10-01;3.4;33.4;21.7;
2023-10-02;0;34.6;21.9;
2023-10-03;0;36.1;23.7;
2023-10-04;0;36.6;26.1;
2023-10-05;0;34.5;19.8;
2023-10-06;0;36.6;23.1;
2023-10-07;0;36.2;26.3;
2023-10-08;.6;31.3;22.1;
2023-10-09;3.2;30.5;17.9;
2023-10-10;0;35.9;21.2;
2023-10-11;0;37.3;24.2;
2023-10-12;0;36;26.7;
2023-10-13;0;30.3;17.2;
2023-10-14;0;35.1;18.1;
2023-10-15;0;37.4;24.5;
2023-10-16;3.2;37.1;21.9;
2023-10-17;0;35.9;24.8;
2023-10-18;0;37.8;24.4;
2023-10-19;0;37.2;25.3;
2023-10-20;7;34.2;20.9;
2023-10-21;0;36.9;22.9;
2023-10-22;0;38.1;25;
2023-10-23;0;39.4;27.2;
2023-10-24;0;32.1;27.1;
